;id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
575;INET_PL_974;EntsoG_26;['INET_PL_974'];['INET_N_54', 'INET_N_83'];[53.2247, 52.7079632];[26.6765, 25.3353752];['BE', 'BY'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 52.966331600000004, 'length_km': 106.65377234889067, 'long_mean': 26.005937600000003, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.2583683999999984, 'length_km': 0.5, 'long_mean': 0.6705623999999997, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
576;INET_PL_976;EntsoG_27;['INET_PL_976'];['INET_N_83', 'INET_N_80'];[52.7079632, 52.2141109];[25.3353752, 24.3581792];['BY', 'BY'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 52.46103705, 'length_km': 86.04186643260982, 'long_mean': 24.8467772, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.24692615000000018, 'length_km': 0.5, 'long_mean': 0.48859800000000136, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
577;INET_PL_978;EntsoG_28;['INET_PL_978'];['INET_N_80', 'INET_N_79'];[52.2141109, 52.144];[24.3581792, 23.848];['BY', 'BY'];None;{'diameter_mm': 1098.028952917546, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 52.17905545, 'length_km': 35.66018460171602, 'long_mean': 24.103089599999997, 'max_cap_M_m3_per_d': 62.623095861696946, 'max_pressure_bar': 80.25231464067154, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.035055450000001535, 'length_km': 0.5, 'long_mean': 0.25508959999999975, 'max_cap_M_m3_per_d': 28.724422381304908, 'max_pressure_bar': 3.6707170360396923, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'Lasso', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
578;INET_PL_980;EntsoG_29;['INET_PL_980'];['INET_N_79', 'INET_N_81'];[52.144, 52.3696];[23.848, 23.371];['BY', 'BY'];None;{'diameter_mm': 1098.028952917546, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 52.2568, 'length_km': 41.04190813328996, 'long_mean': 23.609499999999997, 'max_cap_M_m3_per_d': 62.623095861696946, 'max_pressure_bar': 80.25231464067154, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.11280000000000001, 'length_km': 0.5, 'long_mean': 0.23850000000000013, 'max_cap_M_m3_per_d': 28.724422381304908, 'max_pressure_bar': 3.6707170360396923, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'Lasso', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
579;INET_PL_982;hand_1;['INET_PL_982'];['INET_N_937', 'INET_N_935'];[53.909167, 53.56382];[14.294722, 14.82843];['PL', 'PL'];None;{'diameter_mm': 945.2263670058945, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 53.736493499999995, 'length_km': 52.04333250341781, 'long_mean': 14.561576, 'max_cap_M_m3_per_d': 47.296800009811186, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 214.85990939285867, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.17267349999999837, 'length_km': 0.5, 'long_mean': 0.2668540000000003, 'max_cap_M_m3_per_d': 12.487640481414045, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
580;INET_PL_984;hand_2;['INET_PL_984'];['INET_N_935', 'INET_N_933'];[53.56382, 53.44];[14.82843, 14.65];['PL', 'PL'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 53.501909999999995, 'length_km': 18.139269644006053, 'long_mean': 14.739215000000002, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.06191000000000101, 'length_km': 0.5, 'long_mean': 0.08921500000000027, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
581;INET_PL_986;hand_3;['INET_PL_986'];['INET_N_232', 'INET_N_234'];[52.427, 52.441781];[14.543, 14.47384];['DE', 'DE'];None;{'diameter_mm': 939.9572846307498, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 52.4343905, 'length_km': 4.969799840636301, 'long_mean': 14.50842, 'max_cap_M_m3_per_d': 60.63405822432588, 'max_pressure_bar': 93.4919020510717, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 184.4481921088109, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.0073904999999996335, 'length_km': 0.5, 'long_mean': 0.034580000000000055, 'max_cap_M_m3_per_d': 27.75586487610819, 'max_pressure_bar': 4.402886798248936, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'Lasso', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
582;INET_PL_988;hand_5;['INET_PL_988'];['INET_N_93', 'INET_N_90'];[47.658044, 47.079];[8.6948726, 8.133];['CH', 'CH'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 47.368522, 'length_km': 77.07034809914433, 'long_mean': 8.4139363, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.289521999999998, 'length_km': 0.5, 'long_mean': 0.28093630000000047, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
583;INET_PL_9900;NordStream_10;['INET_PL_990'];['INET_N_1012', 'INET_N_1117'];[60.5549, 60.0];[28.065696, 27.5];['RU', 'XX'];None;{'diameter_mm': 1153.0, 'is_H_gas': 1.0, 'is_bothDirection': 0.0, 'lat_mean': 60.27745, 'length_km': 69.15705359093315, 'long_mean': 27.782848, 'max_cap_M_m3_per_d': 80.0, 'max_pressure_bar': 220.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 0.27745000000000175, 'length_km': 0.5, 'long_mean': 0.28284799999999954, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
584;INET_PL_9901;NordStream_11;['INET_PL_990'];['INET_N_1117', 'INET_N_1115'];[60.0, 59.5];[27.5, 22.0];['XX', 'XX'];None;{'diameter_mm': 1153.0, 'is_H_gas': 1.0, 'is_bothDirection': 0.0, 'lat_mean': 59.75, 'length_km': 313.0722929521336, 'long_mean': 24.75, 'max_cap_M_m3_per_d': 80.0, 'max_pressure_bar': 220.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 0.25, 'length_km': 0.5, 'long_mean': 2.7499999999999996, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
585;INET_PL_9902;NordStream_12;['INET_PL_990'];['INET_N_1115', 'INET_N_1113'];[59.5, 59.0];[22.0, 21.0];['XX', 'XX'];None;{'diameter_mm': 1153.0, 'is_H_gas': 1.0, 'is_bothDirection': 0.0, 'lat_mean': 59.25, 'length_km': 79.54294149303374, 'long_mean': 21.5, 'max_cap_M_m3_per_d': 80.0, 'max_pressure_bar': 220.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 0.25, 'length_km': 0.5, 'long_mean': 0.5, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
586;INET_PL_9903;NordStream_13;['INET_PL_990'];['INET_N_1113', 'INET_N_1111'];[59.0, 56.5];[21.0, 19.0];['XX', 'XX'];None;{'diameter_mm': 1153.0, 'is_H_gas': 1.0, 'is_bothDirection': 0.0, 'lat_mean': 57.75, 'length_km': 302.31917722515567, 'long_mean': 20.0, 'max_cap_M_m3_per_d': 80.0, 'max_pressure_bar': 220.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 1.25, 'length_km': 0.5, 'long_mean': 1.0, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
587;INET_PL_9904;NordStream_14;['INET_PL_990'];['INET_N_1111', 'INET_N_1109'];[56.5, 55.7];[19.0, 16.0];['XX', 'XX'];None;{'diameter_mm': 1153.0, 'is_H_gas': 1.0, 'is_bothDirection': 0.0, 'lat_mean': 56.1, 'length_km': 206.26846499074568, 'long_mean': 17.5, 'max_cap_M_m3_per_d': 80.0, 'max_pressure_bar': 220.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 0.3999999999999986, 'length_km': 0.5, 'long_mean': 1.4999999999999998, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
588;INET_PL_9905;NordStream_15;['INET_PL_990'];['INET_N_1109', 'INET_N_1107'];[55.7, 54.8];[16.0, 15.2];['XX', 'XX'];None;{'diameter_mm': 1153.0, 'is_H_gas': 1.0, 'is_bothDirection': 0.0, 'lat_mean': 55.25, 'length_km': 112.22094845140532, 'long_mean': 15.6, 'max_cap_M_m3_per_d': 80.0, 'max_pressure_bar': 220.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 0.45000000000000284, 'length_km': 0.5, 'long_mean': 0.40000000000000036, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
589;INET_PL_9906;NordStream_16;['INET_PL_990'];['INET_N_1107', 'INET_N_278'];[54.8, 54.151055];[15.2, 13.655607];['XX', 'DE'];None;{'diameter_mm': 1153.0, 'is_H_gas': 1.0, 'is_bothDirection': 0.0, 'lat_mean': 54.4755275, 'length_km': 123.17476968130576, 'long_mean': 14.4278035, 'max_cap_M_m3_per_d': 80.0, 'max_pressure_bar': 220.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 0, 'lat_mean': 0.3244724999999988, 'length_km': 0.5, 'long_mean': 0.7721964999999997, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
590;INET_PL_9980;NordStream_20;['INET_PL_998'];['INET_N_311', 'INET_N_1116'];[59.3796931, 59.8];[28.1790751, 27.5];['EE', 'XX'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 59.58984655, 'length_km': 60.39360243829632, 'long_mean': 27.83953755, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.21015344999999994, 'length_km': 0.5, 'long_mean': 0.3395375499999993, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
